Days,Juba,Mongalla,Mayom,Bor,Yirol,Kapoeta,Cueibet,Duk_Fadiat,Tambura,Pariang,Terakeka,Aweil,Nasir,Ayod,Mvolo,Renk,Rubkona,Fangak,Malakal,Rumbek,Fashada,Melut,Mundri,Maridi,Pochalla,Lainya,Akobo,Torit,Pibor,Wau,Yei,Magwi,Wunagak,Malut,Ad_Damazin,Gambela,Lolimi,Wunshaiye,Al_Mayom,Lekr,Gulu,Tierkidi,Pugnido,Jewi,Kule,Kakuma,Khartoum,West_Kordofan,Adjumani,Rhino,Kiryandongo
524,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,0.307,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
525,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,0.307,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
526,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,0.307,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
527,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,0.307,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
528,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,0.307,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
529,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,1.0,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
530,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,1.0,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
531,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,1.0,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
532,1.0,0.384,0.678,0.608,0.706,0.391,0.706,0.608,0.307,0.678,0.384,0.72,0.699,0.608,0.307,0.699,0.678,0.608,0.699,0.706,1.0,1.0,1.0,0.307,0.608,0.384,0.608,0.391,0.608,0.5660000000000001,0.384,0.391,0.699,0.699,0.3,0.3,0.391,0.608,0.678,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
533,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
534,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
535,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
536,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
537,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
538,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
539,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
540,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
541,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
542,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
543,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
544,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
545,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
546,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
547,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
548,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,0.3,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
549,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
550,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
551,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
552,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
553,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
554,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
555,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
556,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
557,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
558,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
559,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
560,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
561,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
562,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
563,1.0,0.34199999999999997,0.608,0.608,0.46799999999999997,0.349,0.46799999999999997,0.608,0.3,0.608,0.34199999999999997,0.405,0.657,0.608,0.3,0.657,0.608,0.608,0.657,0.46799999999999997,0.657,0.657,0.3,1.0,0.608,0.34199999999999997,0.608,0.349,0.608,0.44699999999999995,0.34199999999999997,0.349,0.657,0.657,0.3,0.3,0.349,0.608,0.608,0.34199999999999997,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
